t,x,y,z,v_x,v_y,v_z
-841.9931607230093,-46.53845977783203,32.862064361572266,14.88585090637207,-0.15394218266010284,0.23975923657417297,0.9584511518478394
-840.9574987787005,-46.69074630737305,33.105323791503906,15.876070022583008,-0.14018215239048004,0.23002293705940247,0.9537602066993713
-839.9218368343918,-46.82889938354492,33.338558197021484,16.861330032348633,-0.12664766609668732,0.22040700912475586,0.9488757848739624
-838.886174890083,-46.95315170288086,33.56189727783203,17.841434478759766,-0.113334521651268,0.21091000735759735,0.9438068270683289
-837.8505129457743,-47.06372833251953,33.77546310424805,18.816198348999023,-0.10023856908082962,0.20153038203716278,0.9385618567466736
-836.8148510014655,-47.160850524902344,33.979373931884766,19.785442352294922,-0.08735565096139908,0.19226662814617157,0.9331488013267517
-835.7791890571568,-47.24474334716797,34.17374801635742,20.74899673461914,-0.07468166947364807,0.1831171065568924,0.9275752902030945
-834.743527112848,-47.31561279296875,34.358707427978516,21.70669937133789,-0.06221257895231247,0.17408019304275513,0.921848475933075
-833.7078651685393,-47.37367248535156,34.53436279296875,22.65839385986328,-0.04994436353445053,0.16515426337718964,0.9159750938415527
-832.6722032242305,-47.419132232666016,34.70083236694336,23.603931427001953,-0.037873074412345886,0.15633763372898102,0.9099615812301636
-831.6365412799219,-47.452186584472656,34.85822677612305,24.54317283630371,-0.02599482610821724,0.14762862026691437,0.9038139581680298
-830.6008793356131,-47.47304153442383,35.006656646728516,25.47597885131836,-0.014305799268186092,0.13902555406093597,0.8975379467010498
-829.5652173913044,-47.48188400268555,35.1462287902832,26.4022216796875,-0.0028022397309541702,0.13052673637866974,0.8911389708518982
-828.5295554469956,-47.47890853881836,35.27705383300781,27.321775436401367,0.008519534021615982,0.12213051319122314,0.8846221566200256
-827.4938935026869,-47.464298248291016,35.399234771728516,28.234521865844727,0.01966312900185585,0.11383519321680069,0.8779923915863037
-826.4582315583781,-47.43824005126953,35.51287841796875,29.140344619750977,0.030632078647613525,0.10563912987709045,0.8712541460990906
-825.4225696140694,-47.400909423828125,35.618080139160156,30.039134979248047,0.04142984375357628,0.09754066169261932,0.8644117712974548
-824.3869076697606,-47.352481842041016,35.71495056152344,30.9307861328125,0.05205979943275452,0.08953816443681717,0.857469379901886
-823.3512457254518,-47.29313278198242,35.8035774230957,31.81519889831543,0.06252525746822357,0.08163002878427505,0.8504308462142944
-822.3155837811431,-47.223026275634766,35.884063720703125,32.6922721862793,0.07282943278551102,0.07381465286016464,0.8432997465133667
-821.2799218368343,-47.142333984375,35.95650100708008,33.56191635131836,0.08297548443078995,0.06609047204256058,0.8360795974731445
-820.2442598925256,-47.051212310791016,36.02098846435547,34.424034118652344,0.0929664820432663,0.058455940335989,0.8287736177444458
-819.2085979482168,-46.94982147216797,36.077613830566406,35.27854537963867,0.10280542075634003,0.05090952292084694,0.8213849067687988
-818.1729360039081,-46.838321685791016,36.126468658447266,36.125362396240234,0.11249522864818573,0.04344972223043442,0.8139163851737976
-817.1372740595993,-46.71685791015625,36.167640686035156,36.96440124511719,0.12203874439001083,0.03607506304979324,0.806370735168457
-816.1016121152907,-46.58558654785156,36.20122146606445,37.795589447021484,0.131438747048378,0.028784101828932762,0.7987505793571472
-815.0659501709819,-46.44465637207031,36.227291107177734,38.61885070800781,0.1406979262828827,0.021575409919023514,0.791058361530304
